"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-07-19 10:19:15+02","2022-07-19 10:19:16+02","200","1658218755","1658218756","1","200","9.159722097962064e+15","9.159728229893336e+15","0.3785999999999998","0.63","0.13","0.1443893396585606","0.02084828140703518",0,0,0,14943,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:16+02","2022-07-19 10:19:17+02","200","1658218756","1658218757","1","200","9.15972309772479e+15","9.159729217168788e+15","0.38370000000000004","0.64","0.13","0.14443551533626442","0.020861618090452273",0,0,0,14975,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:17+02","2022-07-19 10:19:18+02","200","1658218757","1658218758","1","200","9.159724097651768e+15","9.159730218256748e+15","0.37705","0.62","0.13","0.14422134544654638","0.020799796482412064",0,0,0,14862,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:18+02","2022-07-19 10:19:19+02","200","1658218758","1658218759","1","200","9.159725097840472e+15","9.159731217309556e+15","0.3818500000000001","0.64","0.13","0.14525346932778854","0.021098570351758803",0,0,0,14990,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:19+02","2022-07-19 10:19:20+02","200","1658218759","1658218760","1","200","9.15972609783912e+15","9.159732220876348e+15","0.37579999999999997","0.63","0.12","0.14519908356923866","0.02108277386934675",0,0,0,15016,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:20+02","2022-07-19 10:19:21+02","200","1658218760","1658218761","1","200","9.159727097875016e+15","9.159733220936502e+15","0.37550000000000006","0.62","0.12","0.14441616997675077","0.020856030150753768",0,0,0,14984,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:21+02","2022-07-19 10:19:22+02","200","1658218761","1658218762","1","200","9.159728098003016e+15","9.159734221579484e+15","0.3765499999999998","0.63","0.12","0.14427638711652363","0.020815675879396985",0,0,0,14936,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:22+02","2022-07-19 10:19:23+02","200","1658218762","1658218763","1","200","9.159729097512812e+15","9.159735218776956e+15","0.37034999999999996","0.63","0.12","0.1448838644254572","0.020991334170854265",0,0,0,14981,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:23+02","2022-07-19 10:19:24+02","200","1658218763","1658218764","1","200","9.159730098363752e+15","9.15973622157145e+15","0.37525","0.62","0.12","0.14463934527301003","0.020920540201005013",0,0,0,14994,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:24+02","2022-07-19 10:19:25+02","200","1658218764","1658218765","1","200","9.159731097869188e+15","9.159737229102562e+15","0.3764500000000001","0.63","0.11","0.14486832524154977","0.02098683165829145",0,0,0,14763,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:25+02","2022-07-19 10:19:26+02","200","1658218765","1658218766","1","200","9.159732098450332e+15","9.159738234006798e+15","0.38185","0.64","0.13","0.14482384898966366","0.0209739472361809",0,0,0,14871,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:26+02","2022-07-19 10:19:27+02","200","1658218766","1658218767","1","200","9.159733097783112e+15","9.15973922191263e+15","0.3777000000000001","0.63","0.12","0.14529370704381062","0.021110261306532666",0,0,0,14986,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:27+02","2022-07-19 10:19:28+02","200","1658218767","1658218768","1","200","9.15973409753065e+15","9.159740219253654e+15","0.3745500000000002","0.62","0.12","0.1450828822210527","0.02104904271356785",0,0,0,15036,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:28+02","2022-07-19 10:19:29+02","200","1658218768","1658218769","1","200","9.159735097585972e+15","9.159741228805508e+15","0.3833999999999999","0.63","0.13","0.14483551578658402","0.02097732663316583",0,0,0,14949,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:29+02","2022-07-19 10:19:30+02","200","1658218769","1658218770","1","200","9.159736098157398e+15","9.159742223244994e+15","0.3789499999999999","0.63","0.13","0.144157219798734","0.020781304020100505",0,0,0,15008,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:30+02","2022-07-19 10:19:31+02","200","1658218770","1658218771","1","200","9.159737097727392e+15","9.159743220351252e+15","0.3747999999999999","0.63","0.12","0.14447951985763052","0.020874331658291456",0,0,0,14816,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:31+02","2022-07-19 10:19:32+02","200","1658218771","1658218772","1","200","9.159738097919002e+15","9.159744223427532e+15","0.37679999999999986","0.62","0.12","0.1445622746648703","0.020898251256281402",0,0,0,15006,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:32+02","2022-07-19 10:19:33+02","200","1658218772","1658218773","1","200","9.159739097900908e+15","9.159745222575312e+15","0.37205000000000005","0.62","0.12","0.1445502381761577","0.020894771356783918",0,0,0,15029,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:33+02","2022-07-19 10:19:34+02","200","1658218773","1658218774","1","200","9.159740097853368e+15","9.15974622511392e+15","0.37735","0.63","0.13","0.1445508639244558","0.020894952261306537",0,0,0,15032,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:34+02","2022-07-19 10:19:35+02","200","1658218774","1658218775","1","200","9.159741097713954e+15","9.1597472261695e+15","0.37699999999999995","0.62","0.12","0.14497963814752382","0.02101909547738694",0,0,0,15022,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:35+02","2022-07-19 10:19:36+02","200","1658218775","1658218776","1","200","9.159742098268674e+15","9.159748220465012e+15","0.38499999999999984","0.64","0.13","0.1452670388037633","0.02110251256281407",0,0,0,14984,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:36+02","2022-07-19 10:19:37+02","200","1658218776","1658218777","1","200","9.159743097542424e+15","9.159749227255686e+15","0.3785999999999997","0.63","0.12","0.14447979810444608","0.020874412060301505",0,0,0,15035,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:37+02","2022-07-19 10:19:38+02","200","1658218777","1658218778","1","200","9.159744097847072e+15","9.159750217868806e+15","0.37754999999999994","0.63","0.12","0.1445126883198397","0.020883917085427136",0,0,0,14888,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:38+02","2022-07-19 10:19:39+02","200","1658218778","1658218779","1","200","9.15974509770676e+15","9.15975121963752e+15","0.3757500000000002","0.63","0.12","0.14528930591086286","0.021108982412060287",0,0,0,14985,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:39+02","2022-07-19 10:19:40+02","200","1658218779","1658218780","1","200","9.15974609838112e+15","9.159752218886672e+15","0.3744999999999997","0.63","0.12","0.14489902913137853","0.020995728643216083",0,0,0,14895,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:40+02","2022-07-19 10:19:41+02","200","1658218780","1658218781","1","200","9.159747097992192e+15","9.159753225629436e+15","0.37749999999999995","0.62","0.13","0.14440225084897831","0.02085201005025126",0,0,0,14981,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:41+02","2022-07-19 10:19:42+02","200","1658218781","1658218782","1","200","9.159748097960688e+15","9.159754226134518e+15","0.37574999999999986","0.63","0.12","0.14481468837741993","0.020971293969849245",0,0,0,14993,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:42+02","2022-07-19 10:19:43+02","200","1658218782","1658218783","1","200","9.159749098316118e+15","9.159755223008214e+15","0.37934999999999985","0.63","0.13","0.14449731787950898","0.02087947487437186",0,0,0,14879,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:43+02","2022-07-19 10:19:44+02","200","1658218783","1658218784","1","200","9.159750098225164e+15","9.159756218610412e+15","0.37244999999999984","0.62","0.12","0.1444570409617236","0.020867836683417088",0,0,0,14993,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:44+02","2022-07-19 10:19:45+02","200","1658218784","1658218785","1","200","9.159751098092852e+15","9.159757225768144e+15","0.3761999999999999","0.63","0.12","0.145068204371592","0.02104478391959799",0,0,0,14871,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:45+02","2022-07-19 10:19:46+02","200","1658218785","1658218786","1","200","9.15975209789605e+15","9.159758229586868e+15","0.3790500000000001","0.63","0.13","0.14449564859299932","0.020878992462311546",0,0,0,14946,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:46+02","2022-07-19 10:19:47+02","200","1658218786","1658218787","1","200","9.159753097637212e+15","9.159759221292144e+15","0.37845","0.62","0.13","0.1450458167088028","0.02103828894472361",0,0,0,15023,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:47+02","2022-07-19 10:19:48+02","200","1658218787","1658218788","1","200","9.159754097973008e+15","9.159760223692432e+15","0.37675000000000014","0.63","0.12","0.14478866074871696","0.02096375628140705",0,0,0,15013,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:48+02","2022-07-19 10:19:49+02","200","1658218788","1658218789","1","200","9.159755098072868e+15","9.159761222068674e+15","0.3742999999999999","0.62","0.12","0.14477676456458383","0.02096031155778894",0,0,0,14827,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:49+02","2022-07-19 10:19:50+02","200","1658218789","1658218790","1","200","9.159756098110994e+15","9.159762226937284e+15","0.37589999999999973","0.63","0.13","0.1445220506205814","0.02088662311557789",0,0,0,14998,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:50+02","2022-07-19 10:19:51+02","200","1658218790","1658218791","1","200","9.159757098260632e+15","9.15976322066022e+15","0.37500000000000017","0.62","0.12","0.14458743942054914","0.020905527638190965",0,0,0,14964,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:51+02","2022-07-19 10:19:52+02","200","1658218791","1658218792","1","200","9.159758097558898e+15","9.15976421809832e+15","0.3757999999999999","0.63","0.12","0.1444287308379371","0.02085965829145729",0,0,0,14982,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:52+02","2022-07-19 10:19:53+02","200","1658218792","1658218793","1","200","9.159759097520292e+15","9.159765229395734e+15","0.3813000000000001","0.63","0.13","0.14397204502521913","0.020727949748743726",0,0,0,15033,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:53+02","2022-07-19 10:19:54+02","200","1658218793","1658218794","1","200","9.15976009759094e+15","9.159766218905768e+15","0.38075","0.64","0.13","0.14493782239915512","0.021006972361809033",0,0,0,14925,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:54+02","2022-07-19 10:19:55+02","200","1658218794","1658218795","1","200","9.159761097860958e+15","9.159767223895108e+15","0.37529999999999963","0.63","0.12","0.14477468198104798","0.02095970854271358",0,0,0,14890,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:55+02","2022-07-19 10:19:56+02","200","1658218795","1658218796","1","200","9.15976209773076e+15","9.1597682238796e+15","0.3764499999999999","0.62","0.13","0.14458708318212793","0.020905424623115582",0,0,0,15003,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:56+02","2022-07-19 10:19:57+02","200","1658218796","1658218797","1","200","9.15976309772083e+15","9.159769225385414e+15","0.3803999999999999","0.63","0.13","0.14440256404410753","0.020852100502512582",0,0,0,14991,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:57+02","2022-07-19 10:19:58+02","200","1658218797","1658218798","1","200","9.159764097809176e+15","9.159770220908622e+15","0.37850000000000006","0.63","0.13","0.14400847964982927","0.02073844221105529",0,0,0,15018,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:58+02","2022-07-19 10:19:59+02","200","1658218798","1658218799","1","200","9.159765097988846e+15","9.159771223119778e+15","0.37925","0.62","0.13","0.14429846755490328","0.02082204773869347",0,0,0,15025,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:59+02","2022-07-19 10:20:00+02","200","1658218799","1658218800","1","200","9.159766097809028e+15","9.159772226707304e+15","0.3856500000000001","0.63","0.13","0.144429487586234","0.020859876884422122",0,0,0,14836,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:00+02","2022-07-19 10:20:01+02","200","1658218800","1658218801","1","200","9.15976709784638e+15","9.159773239947934e+15","0.3835499999999999","0.65","0.13","0.1451836386950114","0.02107828894472362",0,0,0,14971,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:01+02","2022-07-19 10:20:02+02","200","1658218801","1658218802","1","200","9.159768097673296e+15","9.159774225221432e+15","0.3785999999999998","0.63","0.13","0.1443092714594102","0.020825165829145738",0,0,0,14933,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:02+02","2022-07-19 10:20:03+02","200","1658218802","1658218803","1","200","9.159769097908914e+15","9.159775223781014e+15","0.3756999999999999","0.63","0.12","0.14488779231463583","0.020992472361809046",0,0,0,14813,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:03+02","2022-07-19 10:20:04+02","200","1658218803","1658218804","1","200","9.15977009780446e+15","9.159776220267134e+15","0.37550000000000006","0.63","0.13","0.1450272890626599","0.021032914572864318",0,0,0,14776,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:04+02","2022-07-19 10:20:05+02","200","1658218804","1658218805","1","200","9.159771097522934e+15","9.15977722324064e+15","0.37355","0.63","0.12","0.1450693734582799","0.02104512311557788",0,0,0,15038,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:05+02","2022-07-19 10:20:06+02","200","1658218805","1658218806","1","200","9.159772097905772e+15","9.159778220059552e+15","0.37329999999999985","0.62","0.12","0.14450438605087282","0.02088151758793969",0,0,0,15039,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:06+02","2022-07-19 10:20:07+02","200","1658218806","1658218807","1","200","9.15977309777906e+15","9.159779229463948e+15","0.37905","0.63","0.12","0.1444886930249571","0.020876982412060287",0,0,0,14883,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:07+02","2022-07-19 10:20:08+02","200","1658218807","1658218808","1","200","9.159774097794056e+15","9.15978022126005e+15","0.3757","0.62","0.12","0.1445440240008969","0.020892974874371854",0,0,0,14976,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:08+02","2022-07-19 10:20:09+02","200","1658218808","1658218809","1","200","9.159775097687162e+15","9.15978121817778e+15","0.3744000000000001","0.63","0.12","0.14409879358120173","0.020764462311557784",0,0,0,15030,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:09+02","2022-07-19 10:20:10+02","200","1658218809","1658218810","1","200","9.159776097709712e+15","9.15978221940155e+15","0.37395","0.62","0.12","0.14433314861439392","0.02083205778894472",0,0,0,14951,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:10+02","2022-07-19 10:20:11+02","200","1658218810","1658218811","1","200","9.159777097926784e+15","9.159783225156066e+15","0.38229999999999975","0.63","0.13","0.1445134272421298","0.020884130653266338",0,0,0,15021,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:11+02","2022-07-19 10:20:12+02","200","1658218811","1658218812","1","200","9.159778098001034e+15","9.159784224304018e+15","0.37635000000000024","0.62","0.13","0.14452200715726252","0.020886610552763835",0,0,0,15013,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:20:12+02","2022-07-19 10:20:13+02","200","1658218812","1658218813","1","200","9.159779097642678e+15","9.159785236326572e+15","0.3804000000000002","0.64","0.12","0.1454462549030625","0.02115461306532664",0,0,0,15034,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
